qShort qLong cfd_y1 cfd_y2 baseline height eventCounter eventCounterPSD psdValue 
96126 101868 31 -30 433 2382 4926 0 1846 
61474 104279 31 -55 348 758 4927 0 13450 
87081 87557 36 -35 472 2402 4928 0 178 
84431 115503 17 -36 464 2334 4929 0 8814 
96368 89724 60 -11 454 2411 4930 0 -2426 
91002 76008 6 -38 481 2435 4931 0 -6463 
98089 94331 64 -4 431 2396 4932 0 -1305 
111509 112166 34 -8 393 2378 4933 0 191 
81530 83877 35 -34 450 2324 4934 0 916 
94650 94162 60 -12 470 2404 4935 0 -169 
98146 85526 48 -7 439 2379 4936 0 -4835 
145752 166535 1 -2 369 2463 4937 0 4089 
68016 24678 27 -32 528 2419 4938 0 7993 
95447 72367 33 -32 469 2442 4939 0 -10450 
108344 116124 22 -15 376 2344 4940 0 2195 
91066 80444 2 -43 473 2409 4941 0 -4326 
57506 28560 0 -37 543 2420 4942 0 32327 
93884 116923 9 -26 385 2270 4943 0 6456 
75651 73339 46 -8 453 2324 4944 0 -1032 
115649 110153 5 -22 446 2436 4945 0 -1634 
52787 30953 93 -58 442 812 4946 0 -23113 
101513 70332 66 -10 486 2461 4947 0 -14526 
97404 94470 11 -37 414 2367 4948 0 -1017 
92408 81813 28 -34 483 2425 4949 0 -4243 
102204 93496 0 -33 464 2435 4950 0 -3051 
90994 79547 3 -43 452 2390 4951 0 -4715 
101684 96398 42 -16 452 2409 4952 0 -1796 
93279 82966 43 -30 477 2423 4953 0 -4073 
98828 85279 70 -1 451 2401 4954 0 -5205 
97836 90966 27 -24 418 2374 4955 0 -2474 
109606 106286 52 -10 452 2422 4956 0 -1023 
97010 89181 64 -13 461 2418 4957 0 -2876 
84922 68988 54 -1 457 2404 4958 0 -7568 
111659 108793 59 -3 440 2415 4959 0 -863 
98593 89418 47 -21 470 2419 4960 0 -3362 
96226 88275 8 -41 451 2398 4961 0 -2951 
114333 111122 4 -18 403 2382 4962 0 -946 
94737 88408 48 -24 465 2405 4963 0 -2345 
100358 109771 18 -27 436 2370 4964 0 2809 
96767 84684 17 -29 458 2413 4965 0 -4675 
65321 32795 6 -38 557 2447 4966 0 -32498 
101950 110517 69 -5 446 2398 4967 0 2540 
103969 113103 48 -19 451 2475 4968 0 2646 
99081 81778 48 -14 428 2376 4969 0 -6933 
97989 112011 51 -24 445 2366 4970 0 4101 
97842 94512 5 -38 455 2403 4971 0 -1154 
97553 90581 29 -24 441 2390 4972 0 -2522 
87079 75445 30 -38 489 2416 4973 0 -5052 
92740 80002 54 -17 493 2446 4974 0 -5217 
101395 90624 16 -31 439 2420 4975 0 -3894 
80253 67989 8 -50 460 2363 4976 0 -5910 
95056 100682 13 -20 439 2336 4977 0 1830 
64143 60722 14 -58 501 2385 4978 0 -1846 
101181 85187 32 -21 442 2413 4979 0 -6152 
122288 140945 11 -16 419 2417 4980 0 4337 
97332 92409 52 -15 492 2443 4981 0 -1745 
69725 73234 45 -21 418 2266 4982 0 1570 
89252 80559 18 -39 464 2401 4983 0 -3535 
96515 95297 47 -23 484 2407 4984 0 -418 
98551 73045 65 -5 481 2501 4985 0 -11441 
122375 102301 4 -22 464 2494 4986 0 -6429 
64856 51787 25 -13 492 2348 4987 0 -8269 
90086 79318 28 -44 498 2434 4988 0 -4448 
91145 80091 66 -1 454 2386 4989 0 -4522 
87254 70337 16 -45 467 2404 4990 0 -7880 
90679 82034 39 -29 482 2419 4991 0 -3453 
90921 90589 56 -20 464 2389 4992 0 -120 
89680 76767 11 -41 461 2394 4993 0 -5511 
83537 71264 20 -46 487 2409 4994 0 -5643 
98240 84608 57 -14 495 2448 4995 0 -5279 
79847 77425 55 -9 458 2349 4996 0 -1025 
86253 69495 11 -44 467 2400 4997 0 -7901 
109130 120329 7 -20 426 2384 4998 0 3049 
46375 6826 30 -17 560 2436 4999 0 6761 
-28011 -80671 276 -68 687 2389 5000 0 21389 
92351 71916 34 -30 486 2441 5001 0 -9310 
93787 89102 57 -11 482 2407 5002 0 -1722 
89952 76652 62 -6 452 2389 5003 0 -5685 
88450 76949 25 -31 451 2374 5004 0 -4897 
100834 106398 59 -12 444 2397 5005 0 1713 
101235 99334 63 -6 440 2404 5006 0 -627 
94007 103425 12 -30 432 2368 5007 0 2983 
81314 67534 8 -57 493 2408 5008 0 -6685 
75413 115834 97 -82 323 722 5009 0 11434 
99528 120417 14 -26 397 2345 5010 0 5684 
140162 168539 1 -6 377 2439 5011 0 5516 
116359 122365 47 -2 418 2409 5012 0 1608 
92076 81201 26 -44 487 2422 5013 0 -4388 
116087 95610 23 -16 423 2401 5014 0 -7017 
91421 84492 3 -46 447 2381 5015 0 -2687 
98909 87314 25 -34 465 2442 5016 0 -4351 
80924 55707 21 -45 512 2435 5017 0 -14832 
126942 135663 8 -1 375 2394 5018 0 2106 
138524 122051 17 -5 402 2517 5019 0 -4422 
37738 29549 26 -20 550 2394 5020 0 -9080 
99597 94675 51 -21 440 2417 5021 0 -1703 
116686 124824 6 -7 386 2369 5022 0 2136 
62998 27294 5 -47 555 2425 5023 0 22673 
97218 70538 48 -23 497 2465 5024 0 -12393 
99723 88307 55 -8 463 2440 5025 0 -4235 
87174 82025 10 -45 468 2407 5026 0 -2056 
110041 109876 43 -26 472 2439 5027 0 -49 
100108 115815 5 -27 417 2356 5028 0 4443 
92714 78330 22 -27 445 2404 5029 0 -6017 
83868 66325 6 -58 511 2417 5030 0 -8666 
97143 90109 60 -13 468 2419 5031 0 -2557 
80022 63170 43 -18 473 2387 5032 0 -8741 
101274 93141 48 -23 455 2416 5033 0 -2861 
92063 86031 53 -20 477 2416 5034 0 -2297 
85119 66822 10 -44 463 2399 5035 0 -8972 
108431 101782 63 -5 410 2391 5036 0 -2140 
92452 87503 57 -10 475 2411 5037 0 -1853 
102069 96786 36 -20 458 2425 5038 0 -1788 
99061 92874 63 -9 438 2386 5039 0 -2182 
34596 -20940 261 -14 615 2499 5040 0 21366 
81340 71062 754 -4 497 2582 5041 0 -4739 
98715 78427 62 -1 468 2401 5042 0 -8476 
96129 87726 34 -26 429 2371 5043 0 -3138 
95728 85285 57 -17 477 2424 5044 0 -4012 
85324 70465 0 -49 485 2403 5045 0 -6909 
90770 77899 45 -30 456 2393 5046 0 -5413 
95144 89855 6 -41 460 2412 5047 0 -1928 
89200 70253 25 -37 496 2435 5048 0 -8837 
39017 90833 13 -37 344 719 5049 0 18692 
99401 98915 16 -34 396 2336 5050 0 -160 
13903 -38783 10 -5 586 2350 5051 0 -21023 
79755 74572 47 -23 433 2345 5052 0 -2277 
41302 90887 47 -57 344 685 5053 0 17876 
94940 87382 12 -35 467 2390 5054 0 -2834 
85412 67028 31 -33 459 2387 5055 0 -8987 
83328 69522 30 -43 506 2431 5056 0 -6507 
102559 94295 26 -34 467 2435 5057 0 -2871 
81762 71918 28 -39 470 2374 5058 0 -4485 
87549 81736 57 -11 448 2383 5059 0 -2330 
64307 57980 17 -31 507 2360 5060 0 -3575 
136595 132493 3 -2 397 2451 5061 0 -1014 
83868 75240 56 -13 455 2372 5062 0 -3757 
89906 75522 10 -44 487 2431 5063 0 -6240 
70644 57160 31 -61 542 2556 5064 0 -7729 
76707 74907 35 -34 460 2342 5065 0 -787 
99427 95854 19 -33 451 2404 5066 0 -1221 
99186 94977 28 -32 474 2431 5067 0 -1452 
101632 114810 18 -6 381 2318 5068 0 3761 
72604 27232 10 -57 530 2472 5069 0 10942 
92647 82636 57 -2 484 2425 5070 0 -3969 
94086 84107 22 -36 489 2433 5071 0 -3887 
89648 79476 31 -36 465 2396 5072 0 -4193 
82680 104806 31 -65 306 780 5073 0 6917 
95807 88679 1 -35 443 2380 5074 0 -2633 
93176 81644 53 -5 484 2431 5075 0 -4628 
95055 86465 33 -28 456 2400 5076 0 -3255 
92161 81448 53 -23 455 2394 5077 0 -4309 
104638 96457 0 -37 464 2436 5078 0 -2779 
100252 92671 13 -38 485 2443 5079 0 -2680 
94734 87306 45 -21 444 2385 5080 0 -2787 
93016 79249 58 -15 453 2401 5081 0 -5692 
96056 94276 32 -12 465 2405 5082 0 -618 
155996 149573 1 -2 360 2427 5083 0 -1407 
105790 102755 50 -16 432 2429 5084 0 -967 
90465 69900 55 -11 495 2468 5085 0 -9640 
102890 89941 15 -36 491 2465 5086 0 -4717 
88429 68995 33 -31 452 2386 5087 0 -9229 
102253 106176 7 -25 416 2367 5088 0 1210 
70656 52316 22 -46 537 2406 5089 0 -11486 
90375 82909 19 -39 459 2393 5090 0 -2950 
66043 25341 8 -14 546 2436 5091 0 12907 
88438 78318 43 -24 479 2400 5092 0 -4234 
100928 59832 3 -50 559 2501 5093 0 -22506 
94018 105541 36 -27 434 2372 5094 0 3577 
121358 155363 36 -6 367 2350 5095 0 7171 
100344 94036 15 -33 469 2423 5096 0 -2198 
89958 116604 40 -149 314 815 5097 0 7487 
71786 37305 2 -60 508 2413 5098 0 -30286 
78695 76685 39 -31 432 2331 5099 0 -858 
75098 59238 40 -19 498 2400 5100 0 -8772 
74055 52356 25 -11 538 2419 5101 0 -13580 
5325 -40693 112 -10 612 2378 5102 0 -28482 
113492 145544 20 -3 404 2286 5103 0 7216 
89809 74008 27 -40 486 2425 5104 0 -6995 
114958 93942 31 -6 449 2458 5105 0 -7330 
95589 84378 11 -36 453 2403 5106 0 -4353 
85228 83935 34 -25 464 2403 5107 0 -504 
77885 37902 32 -38 506 2429 5108 0 30970 
118225 126558 31 -13 423 2430 5109 0 2157 
85891 85438 8 -53 467 2393 5110 0 -173 
59979 21303 19 -12 555 2427 5111 0 6047 
100007 108323 3 -35 422 2362 5112 0 2515 
94136 87137 6 -36 434 2373 5113 0 -2631 
120668 123510 2 -26 424 2443 5114 0 753 
55094 113021 146 -52 321 736 5115 0 16794 
83003 83020 38 -22 482 2419 5116 0 6 
91816 83438 62 -11 447 2382 5117 0 -3290 
91237 74384 0 -47 471 2417 5118 0 -7423 
95934 86452 13 -34 476 2432 5119 0 -3593 
94242 87433 38 -27 434 2392 5120 0 -2551 
94447 78755 62 -5 440 2397 5121 0 -6528 
95790 83886 3 -45 473 2421 5122 0 -4649 
105112 101911 50 -14 454 2414 5123 0 -1029 
84376 81683 37 -39 458 2380 5124 0 -1080 
107776 133641 34 -3 382 2295 5125 0 6341 
86227 95462 2 -49 476 2381 5126 0 3169 
99647 90571 48 -13 439 2393 5127 0 -3283 
89602 77456 60 -15 436 2369 5128 0 -5138 
98030 102003 14 -29 442 2379 5129 0 1276 
107107 98025 31 -28 463 2451 5130 0 -3035 
92957 81747 50 -22 452 2394 5131 0 -4493 
101882 103835 10 -26 438 2393 5132 0 616 
72114 49198 14 -11 521 2404 5133 0 -15262 
73960 59518 11 -56 462 2350 5134 0 -7950 
94537 92907 9 -31 422 2335 5135 0 -574 
92242 116025 65 -5 436 2355 5136 0 6716 
88654 74427 36 -23 476 2395 5137 0 -6263 
109039 118426 1 -1 333 2204 5138 0 2597 
94736 83122 57 -14 480 2430 5139 0 -4578 
52525 29803 25 -95 555 2509 5140 0 -24981 
99147 63890 50 -15 493 2483 5141 0 -18082 
89748 73290 44 -29 454 2402 5142 0 -7358 
73266 44347 27 -34 539 2457 5143 0 -21367 
-27552 -82428 529 -36 699 2373 5144 0 21814 
71466 59282 23 -52 437 2306 5145 0 -6734 
78324 58427 42 -30 507 2415 5146 0 -11158 
86296 83967 3 -54 491 2378 5147 0 -908 
85892 67366 29 -43 479 2408 5148 0 -9011 
83238 64912 52 -16 468 2391 5149 0 -9250 
132391 157563 14 -9 432 2433 5150 0 5234 
149967 182346 2 -1 363 2404 5151 0 5818 
87746 81362 7 -27 388 2324 5152 0 -2571 
72885 39711 32 -21 528 2399 5153 0 -27373 
92164 81737 25 -37 487 2425 5154 0 -4180 
95663 86217 58 -10 450 2399 5155 0 -3589 
88260 73208 60 -8 456 2392 5156 0 -6737 
96818 88215 28 -31 474 2430 5157 0 -3195 
93821 83630 53 -21 465 2409 5158 0 -3992 
89978 79054 3 -43 452 2389 5159 0 -4527 
78127 63402 41 -2 502 2410 5160 0 -7610 
90130 80426 38 -35 491 2423 5161 0 -3953 
92927 82992 4 -46 454 2396 5162 0 -3922 
87351 67894 25 -37 470 2405 5163 0 -9390 
35355 1383 7 -4 600 2466 5164 0 -18456 
78522 65277 39 -20 492 2411 5165 0 -6648 
96003 88337 44 -22 446 2393 5166 0 -2843 
93802 84045 56 -14 478 2424 5167 0 -3804 
85379 71780 51 -8 508 2437 5168 0 -6207 
85045 78399 41 -32 453 2366 5169 0 -2777 
91150 89203 59 -6 429 2352 5170 0 -715 
90614 75172 16 -46 496 2438 5171 0 -6731 
83553 71485 28 -40 496 2411 5172 0 -5531 
96958 77782 17 -26 456 2393 5173 0 -8078 
93324 74498 35 -31 454 2383 5174 0 -8280 
115927 104711 61 -10 506 2526 5175 0 -3509 
102819 94490 32 -15 455 2443 5176 0 -2888 
89822 76037 40 -26 461 2393 5177 0 -5940 
95035 86723 57 -10 483 2429 5178 0 -3140 
103416 92479 38 -11 438 2407 5179 0 -3875 
92502 83022 48 -23 457 2395 5180 0 -3741 
95735 93807 53 -14 481 2421 5181 0 -673 
88253 71071 2 -56 505 2447 5182 0 -7921 
129401 152180 0 -9 349 2356 5183 0 4904 
81357 74472 40 -31 473 2371 5184 0 -3029 
78267 69006 56 -10 470 2396 5185 0 -4397 
69035 44946 21 -38 473 2351 5186 0 -17561 
90628 82501 56 -24 454 2388 5187 0 -3227 
107322 110447 23 -18 430 2402 5188 0 927 
85750 87241 6 -21 496 2481 5189 0 560 
88339 65495 29 -46 501 2439 5190 0 -11428 
98095 67570 5 -28 440 2396 5191 0 -14802 
73237 74391 41 -13 442 2303 5192 0 508 
104053 82878 48 -13 470 2441 5193 0 -8371 
99159 93931 3 -38 437 2398 5194 0 -1823 
82389 64168 43 -18 512 2415 5195 0 -9304 
101443 92100 47 -19 471 2448 5196 0 -3324 
92615 82282 54 -18 448 2382 5197 0 -4114 
95377 86133 63 -3 456 2410 5198 0 -3516 
94677 86094 22 -35 476 2424 5199 0 -3266 
69287 103992 162 -42 350 774 5200 0 10935 
93376 79430 48 -24 462 2417 5201 0 -5753 
93454 75571 8 -31 449 2404 5202 0 -7753 
74767 55547 38 -7 522 2393 5203 0 -11337 
99779 97892 67 -8 455 2395 5204 0 -631 
180319 207552 14 -16 293 2397 5205 0 4299 
74334 42812 14 -54 505 2451 5206 0 -24125 
100029 80214 63 -1 484 2446 5207 0 -8094 
89997 79255 30 -34 454 2385 5208 0 -4441 
176117 145678 27 -687 346 2455 5209 0 -6846 
80607 67587 19 -36 486 2447 5210 0 -6312 
99831 101575 64 -10 450 2399 5211 0 562 
91603 79906 5 -35 448 2392 5212 0 -4796 
61653 47824 7 -29 503 2340 5213 0 -9475 
112260 116751 17 -25 425 2408 5214 0 1260 
87123 71252 9 -55 469 2406 5215 0 -7298 
112905 102618 0 -1 411 2441 5216 0 -3284 
89860 98791 11 -37 424 2327 5217 0 2962 
113003 150994 148 -36 297 812 5218 0 8244 
100976 96706 39 -23 471 2429 5219 0 -1446 
87672 74358 59 -15 457 2385 5220 0 -5867 
95106 78807 24 -25 471 2423 5221 0 -6776 
88244 80782 41 -30 476 2406 5222 0 -3026 
104770 176605 65 -2 341 2170 5223 0 13328 
37513 10905 4 -28 500 2311 5224 0 -14414 
163716 215322 27 -9 295 2286 5225 0 7853 
85110 80834 4 -47 470 2413 5226 0 -1733 
87504 80872 58 -16 450 2382 5227 0 -2687 
111665 110795 23 -28 454 2418 5228 0 -257 
100593 86793 57 -15 456 2405 5229 0 -5209 
93406 91127 9 -35 437 2364 5230 0 -819 
99556 129739 9 -55 275 692 5231 0 7623 
118047 137501 3 -28 385 2382 5232 0 4635 
90407 89497 46 -20 470 2394 5233 0 -333 
99787 125149 83 -100 303 823 5234 0 6640 
70940 54634 2 -58 474 2347 5235 0 -9779 
90421 87517 52 -23 428 2378 5236 0 -1087 
97259 88441 61 -1 475 2423 5237 0 -3267 
96204 89977 27 -27 462 2406 5238 0 -2267 
91233 81671 48 -21 455 2390 5239 0 -3836 
90682 73187 63 -4 455 2425 5240 0 -7832 
97249 88708 22 -36 478 2426 5241 0 -3154 
83024 57290 32 -40 490 2411 5242 0 -14718 
93597 83903 64 -7 444 2391 5243 0 -3785 
93768 78549 12 -44 487 2441 5244 0 -6348 
101757 97068 46 -16 465 2434 5245 0 -1582 
86943 75355 52 -20 468 2396 5246 0 -5038 
99578 92716 23 -26 430 2390 5247 0 -2425 
77323 66968 11 -54 504 2390 5248 0 -5066 
128180 136400 0 -7 380 2382 5249 0 1974 
82164 67286 49 -12 471 2394 5250 0 -7245 
101151 91661 38 -22 470 2434 5251 0 -3392 
102121 97933 70 -6 477 2438 5252 0 -1401 
84300 66313 57 -14 483 2409 5253 0 -8887 
89729 70598 24 -34 473 2419 5254 0 -8879 
91842 87026 49 -24 471 2405 5255 0 -1813 
98643 83765 5 -41 479 2453 5256 0 -5819 
71529 43298 1 -56 496 2395 5257 0 -21364 
66507 38220 13 -59 525 2401 5258 0 -24251 
125990 152745 9 -3 411 2407 5259 0 5739 
120869 137868 19 -8 378 2377 5260 0 4040 
107822 101629 4 -29 452 2429 5261 0 -1996 
109988 118611 10 -25 453 2412 5262 0 2382 
112779 105672 37 -12 443 2433 5263 0 -2203 
90966 85067 39 -29 451 2380 5264 0 -2272 
94646 82102 49 -24 479 2431 5265 0 -5006 
116543 115636 14 -32 447 2491 5266 0 -257 
98825 99575 51 -12 421 2377 5267 0 246 
113834 124696 18 -13 412 2345 5268 0 2854 
101230 96530 1 -35 469 2437 5269 0 -1595 
101771 91775 40 -11 440 2397 5270 0 -3568 
90559 76128 28 -29 463 2400 5271 0 -6211 
133816 140989 4 -7 436 2487 5272 0 1667 
117230 96981 23 -21 494 2526 5273 0 -6841 
108122 128155 6 -11 379 2343 5274 0 5122 
85508 65364 45 -33 479 2402 5275 0 -10098 
108578 87265 1 -36 516 2520 5276 0 -8002 
92881 86519 16 -33 450 2390 5277 0 -2409 
90121 78614 31 -35 464 2394 5278 0 -4796 
97500 88869 59 -12 471 2419 5279 0 -3182 
97793 88224 13 -33 483 2431 5280 0 -3553 
95085 86724 37 -27 445 2391 5281 0 -3159 
102789 96050 63 -2 437 2404 5282 0 -2298 
94607 86324 60 -10 480 2424 5283 0 -3144 
97161 98489 16 -38 423 2385 5284 0 441 
84512 75995 27 -39 462 2374 5285 0 -3672 
87547 87405 57 -18 465 2422 5286 0 -53 
77990 60744 26 -34 525 2442 5287 0 -9302 
80008 69712 12 -47 469 2369 5288 0 -4839 
85472 58455 48 -26 470 2418 5289 0 -15144 
92755 83471 56 -13 479 2421 5290 0 -3644 
62035 31126 21 -38 522 2370 5291 0 -32538 
91554 78778 45 -23 445 2385 5292 0 -5314 
75288 55843 4 -66 515 2424 5293 0 -11409 
97590 88172 23 -27 468 2420 5294 0 -3499 
138498 134423 2 -3 377 2385 5295 0 -993 
69516 55922 15 -1 516 2397 5296 0 -7965 
78700 68284 46 -12 502 2410 5297 0 -4998 
90249 96048 44 -20 434 2321 5298 0 1978 
109328 117083 7 -26 428 2413 5299 0 2170 
77071 46351 45 -10 498 2410 5300 0 -21716 
113055 124815 1 -25 429 2390 5301 0 3087 
97007 95759 68 -6 431 2391 5302 0 -427 
111119 120679 39 -7 390 2349 5303 0 2595 
98164 100448 61 -8 441 2378 5304 0 745 
76264 62242 27 -40 479 2381 5305 0 -7381 
105788 101001 39 -8 409 2378 5306 0 -1553 
8255 16945 35 -11 579 2311 5307 0 16804 
78930 40716 6 -63 572 2462 5308 0 -30753 
114283 111989 10 -13 404 2432 5309 0 -671 
99526 90045 39 -25 480 2438 5310 0 -3450 
106914 97581 35 -4 449 2402 5311 0 -3133 
91951 74233 10 -42 471 2411 5312 0 -7820 
84728 54109 45 -17 444 2394 5313 0 -18542 
113604 140410 42 -3 378 2348 5314 0 6255 
44639 23280 20 -16 519 2373 5315 0 -30063 
96221 85176 65 -8 428 2357 5316 0 -4248 
92616 77629 11 -36 476 2429 5317 0 -6325 
98083 89773 48 -23 459 2416 5318 0 -3033 
89834 89200 27 -50 344 902 5319 0 -232 
93507 84483 65 -3 449 2388 5320 0 -3499 
85020 72601 28 -39 440 2363 5321 0 -5605 
95497 85300 56 -17 476 2426 5322 0 -3917 
78877 110715 108 -89 335 805 5323 0 9422 
95959 98540 18 -23 450 2380 5324 0 858 
93262 81530 43 -23 450 2397 5325 0 -4715 
91535 80031 56 -13 482 2421 5326 0 -4710 
84855 69047 14 -46 490 2409 5327 0 -7501 
100912 95273 68 -7 440 2400 5328 0 -1939 
62096 98832 68 -2 309 673 5329 0 12179 
112483 120034 9 -8 373 2345 5330 0 2061 
105558 71245 60 -11 500 2537 5331 0 -15781 
193141 170223 6 -5 344 2447 5332 0 -4411 
103811 72938 41 -9 444 2428 5333 0 -13869 
41139 20026 2 -29 561 2334 5334 0 30991 
90295 80808 58 -7 482 2417 5335 0 -3846 
78376 66246 7 -52 476 2375 5336 0 -5999 
94086 89466 62 -13 430 2365 5337 0 -1692 
115064 110946 15 -29 460 2476 5338 0 -1216 
82203 73348 20 -41 460 2361 5339 0 -3955 
84603 63644 62 -11 467 2406 5340 0 -10790 
91511 95490 9 -40 456 2374 5341 0 1365 
47843 -3650 0 -5 565 2415 5342 0 3514 
101758 82727 68 -7 462 2424 5343 0 -7537 
92219 83472 16 -29 446 2386 5344 0 -3433 
103826 113356 35 -27 445 2430 5345 0 2754 
83233 62086 39 -34 493 2418 5346 0 -11160 
25199 -1208 11 -19 533 2304 5347 0 -4607 
74019 54589 18 -28 539 2442 5348 0 -11662 
93464 102959 47 -21 450 2351 5349 0 3021 
165163 154143 0 -2 373 2511 5350 0 -2342 
185028 206245 10 -176 325 2342 5351 0 3370 
123619 110875 62 -5 486 2529 5352 0 -3766 
97209 94589 59 -13 445 2393 5353 0 -907 
82174 79065 43 -24 451 2383 5354 0 -1288 
117324 123607 51 -3 433 2431 5355 0 1665 
106049 103273 46 -40 479 2411 5356 0 -880 
90945 76529 48 -21 465 2393 5357 0 -6172 
56695 31075 16 -5 500 2370 5358 0 -27014 
112457 97330 30 -23 508 2496 5359 0 -5092 
93191 85864 46 -21 436 2372 5360 0 -2796 
95325 83528 59 -10 455 2406 5361 0 -4627 
94112 86259 6 -42 472 2414 5362 0 -2983 
99837 97042 29 -31 484 2437 5363 0 -943 
99973 86621 57 -11 445 2404 5364 0 -5050 
95954 90491 69 -10 446 2390 5365 0 -1978 
94736 84654 2 -39 479 2427 5366 0 -3902 
86905 68132 18 -38 464 2406 5367 0 -9028 
86224 72220 42 -27 473 2400 5368 0 -6353 
101485 96255 10 -25 450 2402 5369 0 -1780 
86590 75036 53 -5 500 2424 5370 0 -5045 
45484 -2133 50 -3 565 2438 5371 0 10593 
80958 69211 40 -35 474 2373 5372 0 -5561 
93698 84284 56 -9 482 2426 5373 0 -3659 
84678 59289 22 -41 461 2380 5374 0 -14031 
90189 79180 42 -26 457 2390 5375 0 -4555 
97533 92136 57 -10 463 2409 5376 0 -1919 
100133 95805 12 -36 472 2437 5377 0 -1480 
98916 88857 48 -16 454 2413 5378 0 -3709 
126329 138809 17 -12 417 2456 5379 0 2946 
66323 33821 13 -55 539 2418 5380 0 -31489 
90232 63670 28 -34 469 2430 5381 0 -13669 
102767 110822 8 -30 400 2369 5382 0 2381 
125423 155497 0 -1 384 2352 5383 0 6337 
107877 107764 3 -24 438 2417 5384 0 -34 
98288 93333 68 -4 435 2387 5385 0 -1739 
82088 68228 49 -14 479 2393 5386 0 -6656 
84161 74304 13 -48 493 2402 5387 0 -4346 
90843 75592 55 -21 457 2403 5388 0 -6610 
79138 53925 46 -21 484 2415 5389 0 -15320 
136163 146775 1 -5 374 2403 5390 0 2369 
113652 106656 21 -10 440 2418 5391 0 -2149 
123490 145813 6 -2 356 2348 5392 0 5016 
94746 63874 28 -30 501 2428 5393 0 -15837 
85402 65254 47 -26 490 2416 5394 0 -10117 
69944 58117 52 -4 432 2315 5395 0 -6668 
78372 74057 28 -34 430 2306 5396 0 -1909 
85637 79950 57 -19 463 2387 5397 0 -2330 
99874 110769 22 -27 434 2360 5398 0 3222 
119245 138171 23 -5 384 2349 5399 0 4488 
85478 70630 56 -12 470 2386 5400 0 -6888 
95697 82043 23 -34 466 2409 5401 0 -5453 
92355 83127 51 -23 450 2388 5402 0 -3637 
96916 82930 25 -15 434 2389 5403 0 -5526 
95008 84719 6 -54 490 2447 5404 0 -3979 
78681 57754 48 -22 509 2395 5405 0 -11873 
101760 96720 28 -14 422 2388 5406 0 -1707 
90353 85015 30 -42 468 2393 5407 0 -2057 
74651 53476 19 -1 503 2414 5408 0 -12974 
102413 90190 21 -22 454 2425 5409 0 -4440 
91865 73760 44 -21 447 2396 5410 0 -8042 
52960 7176 0 -18 583 2493 5411 0 -12450 
87065 68523 12 -41 482 2426 5412 0 -8866 
94149 82948 56 -18 451 2397 5413 0 -4424 
112311 109467 24 -21 445 2435 5414 0 -851 
61945 44140 34 -50 534 2514 5415 0 -13217 
98718 89396 8 -28 435 2400 5416 0 -3416 
42084 45447 23 -14 504 2262 5417 0 2424 
84548 78278 37 -37 469 2397 5418 0 -2624 
39500 107898 37 -67 294 694 5419 0 20771 
119801 123764 0 -19 412 2409 5420 0 1049 
85467 68321 32 -28 449 2377 5421 0 -8223 
122774 138788 18 -15 429 2421 5422 0 3780 
112675 111305 40 -44 340 822 5423 0 -403 
112124 98766 55 -5 467 2454 5424 0 -4431 
92816 79371 49 -20 470 2406 5425 0 -5550 
83661 81446 64 -2 428 2345 5426 0 -891 
88750 75109 25 -42 487 2420 5427 0 -5951 
105232 97354 75 -1 457 2432 5428 0 -2651 
97043 86202 21 -32 445 2399 5429 0 -4120 
91127 83053 26 -39 485 2421 5430 0 -3185 
142208 166119 2 -2 350 2399 5431 0 4716 
111612 94437 46 -4 429 2391 5432 0 -5959 
104087 100737 5 -24 418 2385 5433 0 -1089 
93400 84547 54 -12 477 2420 5434 0 -3431 
86145 73114 61 -2 476 2409 5435 0 -5840 
110944 122348 11 -16 401 2394 5436 0 3054 
114347 101315 1 -31 475 2499 5437 0 -4214 
74651 95885 121 -80 363 858 5438 0 7256 
113804 136261 8 -38 466 2439 5439 0 5400 
100786 90818 62 -4 440 2398 5440 0 -3596 
73524 46276 31 -37 486 2399 5441 0 -19293 
122084 123183 0 -21 454 2453 5442 0 292 
104393 104372 51 -15 438 2395 5443 0 -6 
106852 104693 20 -13 421 2396 5444 0 -675 
100557 80874 21 -22 478 2448 5445 0 -7974 
101550 94661 31 -28 485 2422 5446 0 -2384 
105081 94325 11 -21 438 2431 5447 0 -3736 
94547 85890 6 -35 448 2393 5448 0 -3302 
96647 89493 21 -37 477 2427 5449 0 -2619 
101920 95773 65 -9 439 2400 5450 0 -2103 
100308 93113 23 -20 445 2413 5451 0 -2531 
104458 95223 40 -21 464 2444 5452 0 -3177 
106978 105023 66 -1 457 2454 5453 0 -609 
82132 26542 14 -58 548 2565 5454 0 -3091 
159974 140766 1 -1 367 2490 5455 0 -4471 
120466 127634 11 -14 422 2428 5456 0 1840 
83254 65177 41 -38 478 2405 5457 0 -9088 
